工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-17 09:19:24:000,4088235,107.85,-2.5,0,26693,467,1010,108.58,1.17,-12.1,2878.36,878.31,2243.82,0.3,0.79,短脉冲,有效,73.583,133.785,0,0,0
搜索,2025-1225-17 09:19:24:000,4088243,108.45,2.5,0,26694,467,1010,107.92,-0.91,-12.1,1990.09,431.02,1526.14,0.22,0.77,短脉冲,有效,78.696,124.235,0,0,0
搜索,2025-1225-17 09:19:26:900,4091130,30.34,2.5,0,27728,468,3841,30.72,-0.79,6,3590.07,563.99,2487.28,0.16,0.69,长脉冲,有效,106.534,112.048,0,0,0
搜索,2025-1225-17 09:19:26:900,4091142,31.91,12.5,0,27730,468,416,31.21,11.55,0,21653.5,6326.48,3987.14,0.3,0.19,短脉冲,无效,1622.039,1763.557,0,0,0
搜索,2025-1225-17 09:19:26:900,4091153,32.77,-2.5,0,27738,468,3841,31.28,-1.68,6,7617.7,5195.17,975.11,0.68,0.13,长脉冲,有效,129.162,87.982,0,0,0
搜索,2025-1225-17 09:19:26:900,4091173,34.79,12.5,0,27741,468,428,33.93,16.05,0,22759.19,8274.49,17118.16,0.36,0.76,短脉冲,无效,2281.51,1717.22,0,0,0
搜索,2025-1225-17 09:19:26:900,4091184,35.75,-2.5,0,27749,468,1215,37.57,-0.78,2.4,3427.98,2985.35,1059.44,0.87,0.31,长脉冲,有效,421.069,313.703,0,0,0
搜索,2025-1225-17 09:19:26:900,4091204,37.83,12.5,0,27752,468,422,37.29,16.14,0,18324.88,4086.59,14158.91,0.22,0.77,短脉冲,无效,1494.966,1701.689,0,0,0
搜索,2025-1225-17 09:19:26:900,4091204,37.83,12.5,0,27752,468,458,38.02,9.07,0,19445.6,1571.42,16250.62,0.08,0.83,短脉冲,无效,1789.235,2536.259,0,0,0
搜索,2025-1225-17 09:19:26:900,4091205,38.14,17.5,0,27753,468,416,39.14,19.6,0,21570.36,9097.89,8516.1,0.43,0.39,短脉冲,无效,1057.439,2117.571,0,0,0
搜索,2025-1225-17 09:19:27:000,4091215,38.74,-2.5,0,27760,468,1227,37.65,-1.47,2.4,7715.62,3631.92,1301.14,0.47,0.17,长脉冲,有效,358.808,947.345,0,0,0
搜索,2025-1225-17 09:19:27:000,4091234,40.9,12.5,0,27763,468,416,39.81,17.05,0,14771.67,6910.5,14401.54,0.47,0.98,短脉冲,无效,1340.655,1956.559,0,0,0
搜索,2025-1225-17 09:19:27:000,4091235,41.11,17.5,0,27764,468,416,40.47,18.58,0,18022.81,4804.23,3256.05,0.27,0.17,短脉冲,无效,1329.188,1722.496,0,0,0
搜索,2025-1225-17 09:19:27:000,4091236,41.21,22.5,0,27765,468,416,40.75,19.25,0,15033.49,2823.75,14172.14,0.19,0.94,短脉冲,无效,390.934,1073.352,0,0,0
搜索,2025-1225-17 09:19:27:000,4091265,43.89,12.5,0,27774,468,1502,45.82,9.92,0,1521.89,1462.27,743.1,0.96,0.49,长脉冲,无效,178.19,132.753,0,0,0
搜索,2025-1225-17 09:19:27:000,4091267,44.2,22.5,0,27776,468,428,43.41,19.07,0,11388.69,3745.39,9558.74,0.33,0.83,短脉冲,无效,405.838,830.678,0,0,0
搜索,2025-1225-17 09:19:27:000,4091298,47.17,22.5,0,27787,468,458,46.13,19.09,0,4835.18,2157.11,3671.75,0.44,0.76,短脉冲,无效,223.279,458.694,0,0,0
搜索,2025-1225-17 09:19:27:000,4091299,47.26,27.5,0,27788,468,1496,48.29,24.06,0,2418.91,1053.24,1940.23,0.44,0.8,长脉冲,无效,122.354,182.439,0,0,0
搜索,2025-1225-17 09:19:27:100,4091300,47.35,32.5,0,27789,468,290,46.23,29.21,0,1151.91,555.74,791.59,0.49,0.69,短脉冲,无效,117.8,121.221,0,0,0
搜索,2025-1225-17 09:19:27:100,4091328,50.25,22.5,0,27798,468,482,49.73,19.17,0,7464.67,1603.77,6813.75,0.22,0.91,短脉冲,无效,405.901,687.891,0,0,0
搜索,2025-1225-17 09:19:27:100,4091357,52.89,12.5,0,27807,468,536,53.52,10.74,0,10408.3,2738.24,3408.01,0.27,0.33,短脉冲,无效,919.24,1252.1,0,0,0
搜索,2025-1225-17 09:19:27:100,4091358,53.1,17.5,0,27808,468,512,52.29,20.45,0,9436.4,3207.21,5675.76,0.35,0.6,短脉冲,无效,838.069,1006.096,0,0,0
搜索,2025-1225-17 09:19:27:100,4091359,53.2,22.5,0,27809,468,512,52.11,19.18,0,5833.1,2747.46,4096.93,0.47,0.71,短脉冲,无效,385.667,481.275,0,0,0
搜索,2025-1225-17 09:19:27:100,4091389,56.07,17.5,0,27819,468,578,56.96,14.31,0,8123.26,3050.34,7801.31,0.38,0.96,短脉冲,无效,922.06,1057.454,0,0,0
搜索,2025-1225-17 09:19:27:100,4091390,56.16,22.5,0,27820,468,554,55.41,19.11,0,4538.84,1428.18,3995.09,0.31,0.88,短脉冲,无效,332.827,546.823,0,0,0
搜索,2025-1225-17 09:19:27:100,4091391,56.26,27.5,0,27821,468,1760,56.46,24.1,0,5357.95,450.48,4665.48,0.08,0.87,长脉冲,无效,283.579,132.249,0,0,0
搜索,2025-1225-17 09:19:27:100,4091392,56.35,32.5,0,27822,468,338,56.07,35.74,0,996.98,110.48,672.25,0.11,0.68,短脉冲,无效,114.186,113.485,0,0,0
搜索,2025-1225-17 09:19:27:100,4091399,56.73,-2.5,0,27826,468,1976,55.84,-2.95,2.4,21857.62,8216.2,2170.28,0.38,0.09,长脉冲,有效,992.759,2925.531,0,0,0
搜索,2025-1225-17 09:19:27:100,4091419,58.74,12.5,0,27829,468,620,57.39,16.28,0,6970.47,4193.86,5629.47,0.6,0.8,短脉冲,无效,654.286,902.607,0,0,0
搜索,2025-1225-17 09:19:27:200,4091430,59.73,-2.5,0,27837,468,1970,61.08,-2.78,-2.4,36860.85,21717.02,2605.71,0.58,0.06,长脉冲,有效,1302.412,5659.355,0,0,0
搜索,2025-1225-17 09:19:27:200,4091430,59.73,-2.5,0,27837,468,1988,60.19,-2.23,2.4,36905.57,7116.07,1020.14,0.19,0.03,长脉冲,有效,1120.521,4657.111,0,0,0
搜索,2025-1225-17 09:19:27:200,4091460,62.72,-2.5,0,27848,468,1148,62.66,-2.02,2.4,8698.72,180.24,569.07,0.02,0.06,短脉冲,有效,406.027,679.373,0,0,0
搜索,2025-1225-17 09:19:27:200,4091491,65.75,-2.5,0,27859,468,2168,66.95,-2.1,-2.4,27374.02,14085.68,1354.72,0.52,0.05,长脉冲,有效,1462.873,3230.647,0,0,0
搜索,2025-1225-17 09:19:27:200,4091491,65.75,-2.5,0,27859,468,2180,66.11,-1.27,2.4,31242.01,4703.95,6493.74,0.16,0.2,长脉冲,有效,1528.652,3389.164,0,0,0
搜索,2025-1225-17 09:19:27:200,4091491,65.75,-2.5,0,27859,468,2198,65.5,-2.5,3.6,16254.32,1659.22,346.61,0.09,0.02,长脉冲,有效,422.982,2659.685,0,0,0
搜索,2025-1225-17 09:19:27:200,4091491,65.75,-2.5,0,27859,468,1316,65.39,-3.8,2.4,3792.8,550.49,937.43,0.14,0.25,短脉冲,有效,229.294,247.909,0,0,0
搜索,2025-1225-17 09:19:27:300,4091522,68.72,-2.5,0,27870,468,1880,67.6,-3.28,78,7684.14,3711.79,1209.72,0.49,0.16,长脉冲,有效,1206.355,674.456,0,0,0
搜索,2025-1225-17 09:19:27:300,4091522,68.72,-2.5,0,27870,468,2420,68.11,-1.61,2.4,9935.1,2507.36,1401.06,0.25,0.14,长脉冲,有效,1142.222,1634.996,0,0,0
搜索,2025-1225-17 09:19:27:300,4091522,68.72,-2.5,0,27870,468,332,67.34,-3.44,2.4,10115.35,6246.58,1864.33,0.61,0.19,短脉冲,有效,787.674,814.634,0,0,0
搜索,2025-1225-17 09:19:27:300,4091542,70.76,12.5,0,27873,468,308,70.26,15.98,0,6944.85,1423.18,5100.87,0.2,0.74,短脉冲,无效,584.999,633.022,0,0,0
搜索,2025-1225-17 09:19:27:300,4091553,71.66,-2.5,0,27881,468,3793,72.97,-1.95,-2.4,22895.32,13061.39,1775.21,0.57,0.08,长脉冲,有效,1362.759,3416.977,0,0,0
搜索,2025-1225-17 09:19:27:300,4091553,71.66,-2.5,0,27881,468,4284,72,-2.23,-2.4,13950.55,1976.34,367.72,0.14,0.03,长脉冲,有效,744.06,2071.939,0,0,0
搜索,2025-1225-17 09:19:27:300,4091575,74.25,27.5,0,27887,468,2702,73.93,24.07,0,1206.45,158.21,1015.61,0.13,0.83,长脉冲,无效,131.993,155.487,0,0,0
搜索,2025-1225-17 09:19:27:300,4091599,76.12,7.5,0,27894,468,458,77.17,10.01,-8.5,43550.7,19502.84,21454.7,0.44,0.49,短脉冲,有效,394.972,1267.224,0,0,0
搜索,2025-1225-17 09:19:27:300,4091603,76.79,12.5,0,27895,468,452,77.33,9.35,-9.7,20480.51,4608.36,12999.64,0.22,0.63,短脉冲,无效,2609.99,755.079,0,0,0
搜索,2025-1225-17 09:19:27:300,4091606,77.26,27.5,0,27898,468,3793,76.19,24.06,0,1266.38,583.33,1040.98,0.46,0.82,长脉冲,无效,162.049,115.152,0,0,0
搜索,2025-1225-17 09:19:27:400,4091629,79.11,7.5,0,27905,468,458,77.37,9.54,-8.5,18786.03,15793,7178.2,0.83,0.38,短脉冲,有效,224.126,578.448,0,0,0
搜索,2025-1225-17 09:19:27:400,4091645,80.73,-2.5,0,27914,468,2582,79.77,-2.13,-2.4,20954.5,8577.99,932.29,0.41,0.05,长脉冲,有效,1586.196,2416.795,0,0,0
搜索,2025-1225-17 09:19:27:400,4091645,80.73,-2.5,0,27914,468,2588,80.17,-1.57,2.4,20508.06,4710.5,3064.03,0.24,0.14,长脉冲,有效,1734.935,3025.489,0,0,0
搜索,2025-1225-17 09:19:27:400,4091645,80.73,-2.5,0,27914,468,3595,79.82,-2.82,2.4,1094.86,420.15,84.29,0.38,0.08,长脉冲,有效,147.253,117.685,0,0,0
搜索,2025-1225-17 09:19:27:400,4091660,82,7.5,0,27916,468,302,82.76,8.39,-3.6,1502.37,477.44,215.65,0.31,0.14,短脉冲,有效,57.549,108.253,0,0,0
搜索,2025-1225-17 09:19:27:400,4091676,83.7,-2.5,0,27925,468,5346,84.04,-2.95,78,6111.38,862.11,609.68,0.14,0.09,长脉冲,有效,897.136,649.433,0,0,0
搜索,2025-1225-17 09:19:27:500,4091706,86.74,-2.5,0,27936,468,1227,85.18,-4.75,78,445.18,320.4,187.47,0.72,0.43,长脉冲,有效,54.703,62.089,0,0,0
搜索,2025-1225-17 09:19:27:500,4091706,86.74,-2.5,0,27936,468,1263,85.67,-4.27,78,232.81,107.32,77.04,0.46,0.33,长脉冲,有效,35.245,35.797,0,0,0
搜索,2025-1225-17 09:19:27:500,4091768,92.58,-2.5,0,27958,468,368,92.22,-1.98,78,5622.28,831.97,404.94,0.14,0.08,短脉冲,有效,263.559,407.887,0,0,0
搜索,2025-1225-17 09:19:27:600,4091820,98.13,22.5,0,27974,468,320,98.53,19.28,0,11467.81,1906.35,10925.72,0.17,0.94,短脉冲,无效,976.499,1235.388,0,0,0
搜索,2025-1225-17 09:19:27:600,4091891,104.58,-2.5,0,28002,468,1227,104.28,-2.1,78,294.7,35.81,15,0.13,0.05,长脉冲,有效,36.236,43.562,0,0,0
搜索,2025-1225-17 09:19:27:700,4091921,107.68,-2.5,0,28013,468,968,109.2,0.39,-12.1,2403.46,1639.49,1408.31,0.68,0.58,短脉冲,有效,76.525,156.724,0,0,0
搜索,2025-1225-17 09:19:27:700,4091929,108.26,2.5,0,28014,468,968,108.59,-0.23,-10.9,1252.56,172.48,654.82,0.14,0.52,短脉冲,有效,86.511,83.573,0,0,0
搜索,2025-1225-17 09:19:30:600,4094832,32.23,32.5,0,29054,469,356,31.43,34.35,0,3951.47,1328.41,1340.16,0.33,0.35,短脉冲,无效,133.312,557.413,0,0,0
搜索,2025-1225-17 09:19:30:600,4094859,34.62,12.5,0,29061,469,434,34.75,9.29,0,23346.61,1296.34,15326.84,0.06,0.66,短脉冲,无效,2041.592,1202.16,0,0,0
搜索,2025-1225-17 09:19:30:600,4094870,35.49,-2.5,0,29069,469,1215,35.88,-0.38,2.4,2822.79,464.18,1119.68,0.16,0.39,长脉冲,有效,308.49,439.949,0,0,0
搜索,2025-1225-17 09:19:30:600,4094870,35.49,-2.5,0,29069,469,99,36.05,-2.58,-2.4,3931.84,921.76,140.31,0.24,0.03,短脉冲,有效,263.198,55.945,0,0,0
搜索,2025-1225-17 09:19:30:600,4094891,37.84,17.5,0,29073,469,416,38.51,19.62,0,20703.46,5812.5,8297.08,0.28,0.39,短脉冲,无效,1036.524,2368.92,0,0,0
搜索,2025-1225-17 09:19:30:600,4094892,37.93,22.5,0,29074,469,416,38.92,19.25,0,14107.39,5903.02,13306.12,0.43,0.94,短脉冲,无效,857.687,1707.104,0,0,0
搜索,2025-1225-17 09:19:30:700,4094952,43.93,17.5,0,29095,469,428,43.44,20.69,0,13458.59,2720.22,8903.47,0.2,0.66,短脉冲,无效,967.186,1856.746,0,0,0
搜索,2025-1225-17 09:19:30:700,4094953,44.03,22.5,0,29096,469,428,43.19,19.07,0,10298.54,3623.82,8686.73,0.35,0.85,短脉冲,无效,444.593,967.649,0,0,0
搜索,2025-1225-17 09:19:30:700,4094963,44.61,-2.5,0,29102,469,266,44.52,0.69,-3.6,2216.24,72.54,1467.73,0.03,0.66,短脉冲,有效,172.63,176.205,0,0,0
搜索,2025-1225-17 09:19:30:700,4094985,47,27.5,0,29108,469,1502,48.2,24.07,0,2251.19,1168.28,1787.82,0.52,0.79,长脉冲,无效,111.667,198.444,0,0,0
搜索,2025-1225-17 09:19:30:700,4094986,47.1,32.5,0,29109,469,290,45.86,29.08,0,1003.73,545.47,769.18,0.55,0.77,短脉冲,无效,123.403,124.726,0,0,0
搜索,2025-1225-17 09:19:30:700,4095013,49.66,12.5,0,29116,469,488,48.59,10.08,0,13215.24,6050.47,5983.27,0.46,0.46,短脉冲,无效,1180.516,1326.457,0,0,0
搜索,2025-1225-17 09:19:30:700,4095015,49.95,22.5,0,29118,469,488,50.68,19.33,0,8172.68,2482.72,7884.61,0.3,0.96,短脉冲,无效,598.647,508,0,0,0
搜索,2025-1225-17 09:19:30:800,4095046,53.01,22.5,0,29129,469,326,51.83,19.24,0,854.79,439.44,803.22,0.52,0.94,短脉冲,无效,96.892,109.706,0,0,0
搜索,2025-1225-17 09:19:30:800,4095076,55.99,22.5,0,29140,469,344,54.07,19.06,0,1642.33,1621.86,1321.58,0.99,0.8,短脉冲,无效,113.973,191.907,0,0,0
搜索,2025-1225-17 09:19:30:800,4095076,55.99,22.5,0,29140,469,554,55.28,27.02,0,5105.31,1515.44,4947.08,0.3,0.98,短脉冲,无效,448.582,364.108,0,0,0
搜索,2025-1225-17 09:19:30:800,4095077,56.08,27.5,0,29141,469,1760,56.47,24.06,0,6065,982.86,4878.43,0.16,0.8,长脉冲,无效,243.909,211.816,0,0,0
搜索,2025-1225-17 09:19:30:800,4095085,56.47,-2.5,0,29146,469,1760,54.82,-1.18,2.4,17521.72,13696.07,3967.81,0.79,0.22,长脉冲,有效,1319.221,2605.155,0,0,0
搜索,2025-1225-17 09:19:30:800,4095085,56.47,-2.5,0,29146,469,1976,54.85,-2.9,-2.4,13155.76,9982.23,1206.33,0.76,0.09,长脉冲,有效,875.9,2166.497,0,0,0
搜索,2025-1225-17 09:19:30:800,4095085,56.47,-2.5,0,29146,469,2204,56.34,-2.45,-3.6,8652.5,429.07,103.41,0.05,0.02,长脉冲,有效,721.794,1225.392,0,0,0
搜索,2025-1225-17 09:19:30:800,4095105,58.58,12.5,0,29149,469,596,57.09,9.9,0,10519.87,7129,5171.45,0.68,0.49,短脉冲,无效,988.274,1027.322,0,0,0
搜索,2025-1225-17 09:19:30:800,4095107,58.87,22.5,0,29151,469,590,57.78,26.83,0,4298.77,2018.98,4002.74,0.47,0.93,短脉冲,无效,336.055,346.953,0,0,0
搜索,2025-1225-17 09:19:30:900,4095116,59.47,-2.5,0,29157,469,1976,61.41,-1.64,2.4,24638.9,23985.38,3324.61,0.98,0.14,长脉冲,有效,2243.169,3735.359,0,0,0
搜索,2025-1225-17 09:19:30:900,4095124,60.06,2.5,0,29158,469,2672,59.51,1.89,64.6,1361.67,307.82,171.28,0.22,0.13,长脉冲,有效,74.08,88.248,0,0,0
搜索,2025-1225-17 09:19:30:900,4095138,61.96,22.5,0,29162,469,854,62.84,26.51,0,2363.07,873.6,2032,0.36,0.87,短脉冲,无效,150.922,244.269,0,0,0
搜索,2025-1225-17 09:19:30:900,4095139,62.07,27.5,0,29163,469,1976,61.15,24.25,0,1030.11,402.1,690.27,0.39,0.68,长脉冲,无效,143.066,98.62,0,0,0
搜索,2025-1225-17 09:19:30:900,4095167,64.62,12.5,0,29171,469,1064,66.21,9.32,0,1517.35,1094.03,1462.14,0.72,0.96,短脉冲,无效,170.004,205.771,0,0,0
搜索,2025-1225-17 09:19:30:900,4095178,65.58,-2.5,0,29179,469,1082,64.6,-0.44,-2.4,8444.56,3545.83,3241.14,0.43,0.38,短脉冲,有效,582.749,361.426,0,0,0
搜索,2025-1225-17 09:19:31:000,4095208,68.46,-2.5,0,29190,469,302,67.01,-5.36,-2.4,8538.34,5611.06,4745.74,0.66,0.55,短脉冲,有效,670.076,655.064,0,0,0
搜索,2025-1225-17 09:19:31:000,4095239,71.48,-2.5,0,29201,469,4278,70.83,-2.55,2.4,12746.69,3424.65,385.72,0.27,0.03,长脉冲,有效,751.878,1252.782,0,0,0
搜索,2025-1225-17 09:19:31:000,4095239,71.48,-2.5,0,29201,469,4290,70.81,-2.42,-2.4,8647.33,2416.06,58.05,0.28,0,长脉冲,有效,645.872,1305.3,0,0,0
搜索,2025-1225-17 09:19:31:000,4095247,72.08,2.5,0,29202,469,3793,73.79,-0.74,2.4,5282.28,4190.49,4974.83,0.79,0.94,长脉冲,有效,627.44,432.884,0,0,0
搜索,2025-1225-17 09:19:31:000,4095261,73.98,22.5,0,29206,469,308,73.36,27.03,0,4011.3,1034.06,3896.83,0.25,0.98,短脉冲,无效,418.677,320.03,0,0,0
搜索,2025-1225-17 09:19:31:000,4095262,74.08,27.5,0,29207,469,1880,73.66,24.1,0,1208.34,209,1054.97,0.17,0.87,长脉冲,无效,91.736,147.583,0,0,0
搜索,2025-1225-17 09:19:31:000,4095262,74.08,27.5,0,29207,469,2702,73.96,24.06,0,1669.01,78.01,1356.83,0.05,0.82,长脉冲,无效,146.631,113.458,0,0,0
搜索,2025-1225-17 09:19:31:000,4095270,74.58,-2.5,0,29212,469,3049,73.46,-1.82,-2.4,25207.25,12158.47,2568.81,0.49,0.09,长脉冲,有效,1417.132,2858.444,0,0,0
搜索,2025-1225-17 09:19:31:000,4095285,75.85,7.5,0,29214,469,422,77.3,11.12,-9.7,20512.72,13158.99,15759.3,0.65,0.77,短脉冲,有效,213.377,622.936,0,0,0
搜索,2025-1225-17 09:19:31:000,4095289,76.64,12.5,0,29215,469,422,77.88,9.95,-9.7,20414.6,10954.52,9811.94,0.54,0.49,短脉冲,无效,2870.714,1205.716,0,0,0
搜索,2025-1225-17 09:19:31:000,4095292,77.12,27.5,0,29218,469,3793,76.2,24.09,0,1561.62,607.31,1356.02,0.39,0.87,长脉冲,无效,164.485,149.126,0,0,0
搜索,2025-1225-17 09:19:31:000,4095316,78.85,7.5,0,29225,469,422,77.03,8.67,-9.7,11248.09,10184.04,2232.96,0.9,0.2,短脉冲,有效,88.582,336.902,0,0,0
搜索,2025-1225-17 09:19:31:000,4095320,79.61,12.5,0,29226,469,440,78.22,13.53,0,14036.67,8720.25,2381.57,0.61,0.17,短脉冲,无效,1714.992,1375.937,0,0,0
搜索,2025-1225-17 09:19:31:100,4095331,80.46,-2.5,0,29234,469,2582,79.77,-2.57,-2.4,32652.68,9395.04,1112.75,0.28,0.03,长脉冲,有效,1553.2,3569.359,0,0,0
搜索,2025-1225-17 09:19:31:100,4095331,80.46,-2.5,0,29234,469,2588,79.84,-1.94,2.4,30614.57,7846.08,2420.7,0.25,0.08,长脉冲,有效,1617.073,4310.933,0,0,0
搜索,2025-1225-17 09:19:31:100,4095331,80.46,-2.5,0,29234,469,3595,79.73,-3.36,2.4,1236.32,374.96,210.07,0.3,0.17,长脉冲,有效,150.678,96.673,0,0,0
搜索,2025-1225-17 09:19:31:100,4095347,81.82,7.5,0,29236,469,296,80.47,7.94,-2.4,478.17,287.06,28.85,0.6,0.06,短脉冲,有效,36.271,36.053,0,0,0
搜索,2025-1225-17 09:19:31:100,4095362,83.5,-2.5,0,29245,469,5346,84.15,-3.05,78,4576.75,1239.83,533.94,0.27,0.11,长脉冲,有效,705.514,484.748,0,0,0
搜索,2025-1225-17 09:19:31:300,4095516,98.54,-2.5,0,29300,469,1239,97.33,-2.68,-2.4,495.56,262.76,26.54,0.54,0.05,长脉冲,有效,68.992,78.665,0,0,0
搜索,2025-1225-17 09:19:31:300,4095546,101.4,-2.5,0,29311,469,1251,101.05,-2.09,-2.4,478.88,67.03,24.91,0.14,0.05,长脉冲,有效,47.954,68.524,0,0,0
搜索,2025-1225-17 09:19:31:300,4095577,104.4,-2.5,0,29322,469,1251,105.01,-4.51,78,112.16,28.49,41.95,0.25,0.38,长脉冲,有效,17.98,17.108,0,0,0
搜索,2025-1225-17 09:19:31:300,4095598,106.8,17.5,0,29326,469,165,105.17,15.11,0,143.69,110.01,64.22,0.77,0.44,短脉冲,无效,17.861,19.624,0,0,0
搜索,2025-1225-17 09:19:34:200,4098515,31.47,12.5,0,30370,470,422,31.01,9.8,0,20893.02,3964.61,10764.03,0.19,0.52,短脉冲,无效,1791.646,1999.528,0,0,0
搜索,2025-1225-17 09:19:34:300,4098546,34.43,12.5,0,30381,470,404,33.01,9.1,0,13715.22,8758.34,10336.5,0.65,0.76,短脉冲,无效,909.22,1351.562,0,0,0
搜索,2025-1225-17 09:19:34:300,4098576,37.34,12.5,0,30392,470,428,36.24,15.91,0,14001.83,6676.74,10031.45,0.47,0.71,短脉冲,无效,1195.173,1629.838,0,0,0
搜索,2025-1225-17 09:19:34:400,4098608,40.75,17.5,0,30404,470,422,41.6,16.09,0,13165.73,4678.12,3468.53,0.36,0.27,短脉冲,无效,1043.3,1542.083,0,0,0
搜索,2025-1225-17 09:19:34:400,4098609,40.84,22.5,0,30405,470,416,40.02,19.06,0,9508.44,3282.83,7631.52,0.35,0.8,短脉冲,无效,285.746,847.478,0,0,0
搜索,2025-1225-17 09:19:34:400,4098639,43.67,17.5,0,30415,470,434,43.94,22,0,15891.42,1819.3,15350.56,0.11,0.96,短脉冲,无效,1046.154,1580.753,0,0,0
搜索,2025-1225-17 09:19:34:400,4098649,44.34,-2.5,0,30422,470,1496,44.86,-2.9,-2.4,25825.87,5574.35,2348.3,0.22,0.09,长脉冲,有效,1292.438,2814.35,0,0,0
搜索,2025-1225-17 09:19:34:400,4098649,44.34,-2.5,0,30422,470,1502,44.73,-2.89,2.4,28755.59,4709.71,2581.54,0.16,0.09,长脉冲,有效,1298.562,3306.639,0,0,0
搜索,2025-1225-17 09:19:34:400,4098669,46.43,12.5,0,30425,470,470,44.94,16.36,0,6319.62,4280.61,5213.92,0.68,0.82,短脉冲,无效,633.072,729.743,0,0,0
搜索,2025-1225-17 09:19:34:400,4098671,46.72,22.5,0,30427,470,440,45.38,19.07,0,4684.96,2791.29,3900.75,0.6,0.83,短脉冲,无效,139.303,507.183,0,0,0
搜索,2025-1225-17 09:19:34:400,4098671,46.81,27.5,0,30428,470,1496,48.28,24.06,0,2458.12,1607.87,2028.92,0.66,0.82,长脉冲,无效,144.41,179.299,0,0,0
搜索,2025-1225-17 09:19:34:400,4098671,46.81,27.5,0,30428,470,464,47.84,30.95,0,1374.6,599.27,997.46,0.44,0.72,短脉冲,无效,120.315,162.866,0,0,0
搜索,2025-1225-17 09:19:34:400,4098672,46.9,32.5,0,30429,470,290,45.84,29.15,0,1155.79,527.04,832.34,0.46,0.72,短脉冲,无效,138.338,144.326,0,0,0
搜索,2025-1225-17 09:19:34:400,4098680,47.29,-2.5,0,30433,470,1502,46.59,-2.63,3.6,18309.99,5308.46,809.49,0.28,0.05,长脉冲,有效,1416.258,1532.935,0,0,0
搜索,2025-1225-17 09:19:34:400,4098701,49.75,22.5,0,30438,470,488,50.5,19.13,0,5129.87,1615.84,4567.62,0.31,0.9,短脉冲,无效,389.133,547.538,0,0,0
搜索,2025-1225-17 09:19:34:400,4098701,49.75,22.5,0,30438,470,692,49.22,27.14,0,1442.53,314.12,1431.25,0.22,0.99,短脉冲,无效,130.265,178.218,0,0,0
搜索,2025-1225-17 09:19:34:500,4098761,55.43,12.5,0,30458,470,548,54.74,13.28,0,9754.98,2793.77,1186.61,0.28,0.13,短脉冲,无效,743.776,1253.898,0,0,0
搜索,2025-1225-17 09:19:34:500,4098763,55.72,22.5,0,30460,470,344,54,19.35,0,1863.61,1538.47,1810.14,0.82,0.98,短脉冲,无效,140.181,197.889,0,0,0
搜索,2025-1225-17 09:19:34:500,4098763,55.72,22.5,0,30460,470,554,56.59,19.07,0,5016.62,1834.91,3962.35,0.36,0.79,短脉冲,无效,422.893,456.59,0,0,0
搜索,2025-1225-17 09:19:34:500,4098764,55.81,27.5,0,30461,470,1760,56.33,24.06,0,6864.39,1480.73,5600.28,0.22,0.82,长脉冲,无效,289.659,155.196,0,0,0
搜索,2025-1225-17 09:19:34:500,4098765,55.91,32.5,0,30462,470,344,54.87,35.36,0,1020.53,453.42,589.62,0.44,0.58,短脉冲,无效,117.489,144.571,0,0,0
搜索,2025-1225-17 09:19:34:500,4098772,56.29,-2.5,0,30466,470,1754,55.64,-1.71,-2.4,29986.82,8033.4,3670.83,0.27,0.13,长脉冲,有效,1754.097,3653.401,0,0,0
搜索,2025-1225-17 09:19:34:500,4098772,56.29,-2.5,0,30466,470,1760,55.6,-1.76,2.4,31581.42,9006.53,3591.03,0.28,0.11,长脉冲,有效,1738.217,2975.226,0,0,0
搜索,2025-1225-17 09:19:34:500,4098772,56.29,-2.5,0,30466,470,1976,55.47,-2.72,2.4,17731.32,6103.48,1068.22,0.35,0.06,长脉冲,有效,819.717,2812.122,0,0,0
搜索,2025-1225-17 09:19:34:500,4098791,58.3,12.5,0,30469,470,596,57.57,14.64,0,10857.65,3318.23,4398.2,0.3,0.41,短脉冲,无效,918.099,915.872,0,0,0
搜索,2025-1225-17 09:19:34:500,4098793,58.69,22.5,0,30471,470,806,59.24,26.89,0,1188.18,274.5,1120.49,0.24,0.94,短脉冲,无效,164.076,111.864,0,0,0
搜索,2025-1225-17 09:19:34:500,4098803,59.28,-2.5,0,30477,470,1958,58.96,-2.44,-2.4,23688.78,3027.55,266.62,0.13,0.02,长脉冲,有效,503.069,3393.354,0,0,0
搜索,2025-1225-17 09:19:34:500,4098803,59.28,-2.5,0,30477,470,1970,60.58,-1.83,-3.6,20124.73,11344.38,2028.55,0.57,0.09,长脉冲,有效,1408.75,3294.079,0,0,0
搜索,2025-1225-17 09:19:34:500,4098803,59.28,-2.5,0,30477,470,1982,60,-2.8,3.6,26617.85,8001.5,1961.26,0.3,0.08,长脉冲,有效,1814.587,3036.829,0,0,0
搜索,2025-1225-17 09:19:34:600,4098884,67.41,12.5,0,30502,470,308,67.97,9.08,0,11581.63,2728.77,8909.18,0.24,0.77,短脉冲,无效,973.785,337.198,0,0,0
