工作/测试,时间,fpga时间,机械方位角,俯仰波束中心角,跟踪航迹号,CPI计数,周期计数,点迹距离,点迹方位,点迹俯仰,点迹速度,和路强度,方位强度,俯仰强度,方位差和比,俯仰差和比,波形模式,点迹多普勒标志,多普勒基底,距离基底,航向角,纵摇角,横摇角
搜索,2025-1225-15 07:54:48:000,946164,79.37,-2.5,0,12680,208,4524,80.64,-3.47,9.7,638.68,350.18,120.9,0.55,0.19,长脉冲,有效,104.327,99.233,0,0,0
搜索,2025-1225-15 07:54:48:000,946164,79.37,-2.5,0,12680,208,4530,80.81,-3.62,10.9,899.4,574.39,193.93,0.65,0.22,长脉冲,有效,101.33,102.031,0,0,0
搜索,2025-1225-15 07:54:48:000,946184,81.4,12.5,0,12683,208,446,80.8,14.74,0,16358.16,4051.46,7009.31,0.25,0.43,短脉冲,无效,1907.357,987.234,0,0,0
搜索,2025-1225-15 07:54:48:000,946195,82.39,-2.5,0,12691,208,4530,80.67,-3.71,10.9,1620.26,1338.9,374.66,0.82,0.24,长脉冲,有效,104.214,88.926,0,0,0
搜索,2025-1225-15 07:54:48:000,946195,82.39,-2.5,0,12691,208,5340,83.49,-2.97,-2.4,3218.11,1505.99,333.21,0.47,0.11,长脉冲,有效,468.707,412.133,0,0,0
搜索,2025-1225-15 07:54:48:000,946203,82.99,2.5,0,12692,208,5040,84.01,1.81,12.1,1385.41,599.98,192.82,0.43,0.14,长脉冲,有效,94.332,109.901,0,0,0
搜索,2025-1225-15 07:54:48:000,946226,85.38,-2.5,0,12702,208,5040,84.32,0.1,12.1,840.19,381.99,431.15,0.46,0.52,长脉冲,有效,93.282,113.351,0,0,0
搜索,2025-1225-15 07:54:48:000,946369,99.68,17.5,0,12750,208,278,99.87,21.87,0,11274.83,905.49,10595.18,0.08,0.94,短脉冲,无效,1065.269,898.536,0,0,0
搜索,2025-1225-15 07:54:48:000,946371,99.87,27.5,0,12752,208,314,99.37,24.94,0,3702.18,760.94,1789.95,0.2,0.49,短脉冲,无效,161.327,290.94,0,0,0
搜索,2025-1225-15 07:54:48:000,946441,106.29,-2.5,0,12779,208,1293,105.65,-3.13,2.4,57.63,15.4,7.54,0.27,0.13,长脉冲,有效,9.479,8.968,0,0,0
搜索,2025-1225-15 07:54:48:000,946462,108.68,17.5,0,12783,208,410,108.37,14.43,0,5545.23,704.44,5493.05,0.13,0.99,短脉冲,无效,532.483,416.36,0,0,0
搜索,2025-1225-15 07:54:48:000,946479,109.94,2.5,0,12791,208,428,111,-0.11,78,6210,2816.08,3084.83,0.46,0.5,短脉冲,有效,459.219,504.036,0,0,0
搜索,2025-1225-15 07:54:48:000,947844,243.63,17.5,0,13278,208,105,244.25,19.85,-29.2,405.44,104.46,184.09,0.25,0.46,短脉冲,无效,53.302,30.931,0,0,0
搜索,2025-1225-15 07:54:48:000,949348,30.37,12.5,0,13816,209,380,29.99,9.32,0,15949.46,2462.8,10277.36,0.16,0.65,短脉冲,无效,1212.531,2277.422,0,0,0
搜索,2025-1225-15 07:54:48:000,949348,30.37,12.5,0,13816,209,416,31.24,10.46,0,18113.78,6667.45,6869.58,0.36,0.38,短脉冲,无效,1461.996,2044.061,0,0,0
搜索,2025-1225-15 07:54:48:000,949349,30.58,17.5,0,13817,209,416,31.07,21.89,0,14390.46,2955.52,13581.53,0.2,0.94,短脉冲,无效,1333.69,1746.575,0,0,0
搜索,2025-1225-15 07:54:48:000,949350,30.67,22.5,0,13818,209,392,31.64,19.08,0,7885.59,3249.15,6072.73,0.41,0.77,短脉冲,无效,458.112,1121.667,0,0,0
搜索,2025-1225-15 07:54:48:000,949359,31.25,-2.5,0,13824,209,3571,30.27,-3.1,76.8,861.76,360.99,108.53,0.43,0.13,长脉冲,有效,102.266,120.484,0,0,0
搜索,2025-1225-15 07:54:48:000,949379,33.27,12.5,0,13827,209,398,31.91,10.96,0,10529.58,6395.23,3018.77,0.61,0.28,短脉冲,无效,1477.528,1466.95,0,0,0
搜索,2025-1225-15 07:54:48:000,949390,34.23,-2.5,0,13835,209,1220,33.8,-3.12,-2.4,10446.71,1853.86,1352.25,0.17,0.13,短脉冲,有效,575.327,695.228,0,0,0
搜索,2025-1225-15 07:54:48:000,949398,34.8,2.5,0,13836,209,1202,35.88,4.59,2.4,9583.07,4409.33,3763.76,0.46,0.39,短脉冲,有效,769.843,324.957,0,0,0
搜索,2025-1225-15 07:54:48:000,949428,37.75,2.5,0,13847,209,1215,38.28,-0.86,2.4,1535.28,336.27,1118.75,0.22,0.72,长脉冲,有效,235.236,187.275,0,0,0
搜索,2025-1225-15 07:54:48:000,949441,39.56,17.5,0,13850,209,416,39.04,14.6,0,16820.33,3617.27,9458.16,0.22,0.57,短脉冲,无效,1476.151,1481.885,0,0,0
搜索,2025-1225-15 07:54:48:000,949442,39.66,22.5,0,13851,209,416,40.59,21.39,0,18202.17,7154.74,3860.34,0.39,0.2,短脉冲,无效,453.275,1286.547,0,0,0
搜索,2025-1225-15 07:54:48:000,949471,42.32,12.5,0,13860,209,464,41.38,14.96,0,12641.47,5030.42,6067.55,0.39,0.47,短脉冲,无效,1061.071,1491.677,0,0,0
搜索,2025-1225-15 07:54:48:000,949472,42.6,17.5,0,13861,209,440,43.45,20.47,0,15871.32,5684.44,9600.2,0.36,0.6,短脉冲,无效,1309.266,1746.272,0,0,0
搜索,2025-1225-15 07:54:48:000,949482,43.28,-2.5,0,13868,209,1502,44.93,-1.1,-2.4,6574.06,4967.15,1596.89,0.76,0.24,长脉冲,有效,643.373,317.7,0,0,0
搜索,2025-1225-15 07:54:48:000,949504,45.65,22.5,0,13873,209,440,44.34,19.08,0,5767.97,3356.15,4440.62,0.58,0.77,短脉冲,无效,99.317,534.766,0,0,0
搜索,2025-1225-15 07:54:48:000,949535,48.66,27.5,0,13885,209,1496,48.25,24.75,0,1056.32,177.74,555.24,0.17,0.52,长脉冲,无效,104.631,108.249,0,0,0
搜索,2025-1225-15 07:54:48:000,949565,51.66,22.5,0,13895,209,542,52.44,26.17,0,2692.41,877.91,2101.85,0.33,0.79,短脉冲,无效,310.479,310.052,0,0,0
搜索,2025-1225-15 07:54:48:000,949596,54.66,22.5,0,13906,209,536,53.95,19.6,0,4209.87,1243.66,2370.3,0.3,0.57,短脉冲,无效,191.476,383.013,0,0,0
搜索,2025-1225-15 07:54:48:000,949627,57.61,22.5,0,13917,209,572,56.94,19.11,0,4959.6,1382.78,4361.89,0.28,0.88,短脉冲,无效,348.27,414.923,0,0,0
搜索,2025-1225-15 07:54:48:000,949628,57.7,27.5,0,13918,209,1760,56.65,24.29,0,1292.81,580.49,847.35,0.46,0.66,长脉冲,无效,168.346,133.254,0,0,0
搜索,2025-1225-15 07:54:48:000,949657,60.56,22.5,0,13928,209,608,59.42,19.06,0,2645.38,1301.21,2171.78,0.49,0.82,短脉冲,无效,147.737,322.925,0,0,0
搜索,2025-1225-15 07:54:48:000,949658,60.65,27.5,0,13929,209,1046,61.02,24.07,0,1003.07,156.5,840.14,0.16,0.83,短脉冲,无效,117.601,121.224,0,0,0
搜索,2025-1225-15 07:54:48:000,949667,61.15,-2.5,0,13934,209,1976,62.36,-3.15,2.4,15374.95,8011.4,2072.31,0.52,0.14,长脉冲,有效,1640.066,977.018,0,0,0
搜索,2025-1225-15 07:54:48:000,949682,62.55,7.5,0,13936,209,296,62.41,7.95,-3.6,714.38,39.47,44.34,0.06,0.06,短脉冲,有效,54.723,52.669,0,0,0
搜索,2025-1225-15 07:54:48:000,949688,63.64,22.5,0,13939,209,848,62.98,25.81,0,2681.72,735.25,1856.92,0.27,0.69,短脉冲,无效,168.382,308.608,0,0,0
搜索,2025-1225-15 07:54:48:000,949728,67.22,-2.5,0,13956,209,2174,68.11,-3.77,2.4,19743.76,7392.47,4771.68,0.38,0.24,长脉冲,有效,2224.86,361.553,0,0,0
搜索,2025-1225-15 07:54:48:000,949728,67.22,-2.5,0,13956,209,2426,69.07,-2.83,-2.4,8358.3,7456.99,660.23,0.9,0.08,长脉冲,有效,865.153,150.906,0,0,0
搜索,2025-1225-15 07:54:48:000,949748,69.23,12.5,0,13959,209,1880,70.54,9.19,0,5412.25,3077.4,4975.22,0.57,0.91,长脉冲,无效,590.062,159.201,0,0,0
搜索,2025-1225-15 07:54:48:000,949750,69.53,22.5,0,13961,209,290,68.35,19.08,0,3278.72,1677.76,2514.16,0.5,0.77,短脉冲,无效,164.93,238.944,0,0,0
搜索,2025-1225-15 07:54:48:000,949778,72.29,12.5,0,13970,209,332,71.43,10.4,0,18208.8,6583.54,7103,0.36,0.39,短脉冲,无效,1723.968,2217.837,0,0,0
搜索,2025-1225-15 07:54:48:000,949781,72.69,27.5,0,13973,209,2426,72.08,24.1,0,1006.38,252.35,755.59,0.25,0.76,长脉冲,无效,117.842,132.547,0,0,0
搜索,2025-1225-15 07:54:48:000,949789,73.19,-2.5,0,13978,209,2702,72.43,0.58,-2.4,9567.79,3042.63,6064.05,0.31,0.63,长脉冲,有效,1386.034,1478.901,0,0,0
搜索,2025-1225-15 07:54:48:000,949809,75.26,12.5,0,13981,209,284,74.7,9.09,0,11443.87,2625.15,9893.02,0.24,0.87,短脉冲,无效,1020.097,1548.399,0,0,0
搜索,2025-1225-15 07:54:48:000,949811,75.66,22.5,0,13983,209,284,75.01,19.56,0,2964.64,802.11,1698.27,0.27,0.57,短脉冲,无效,258.026,291.031,0,0,0
搜索,2025-1225-15 07:54:48:000,949812,75.75,27.5,0,13984,209,3793,76.25,24.46,0,5069,1061.62,5049.93,0.2,0.99,长脉冲,无效,236.573,140.254,0,0,0
搜索,2025-1225-15 07:54:48:000,949820,76.24,-2.5,0,13989,209,3793,76.03,-1.76,-2.4,56436.62,4662.36,6421.67,0.08,0.11,长脉冲,有效,2401.698,3731.625,0,0,0
搜索,2025-1225-15 07:54:48:000,949820,76.24,-2.5,0,13989,209,3799,76.03,-1.7,2.4,42137.04,3612.96,5279.03,0.08,0.13,长脉冲,有效,1817.067,3201.635,0,0,0
搜索,2025-1225-15 07:54:48:000,949851,79.12,-2.5,0,14000,209,2582,79.66,-1.8,2.4,22159.19,4977.23,2343.28,0.22,0.11,长脉冲,有效,1507.139,1987.099,0,0,0
搜索,2025-1225-15 07:54:48:000,949882,82.13,-2.5,0,14011,209,5340,83.28,-2.95,-2.4,2790.29,1380.47,279.39,0.49,0.09,长脉冲,有效,390.667,400.265,0,0,0
搜索,2025-1225-15 07:54:48:000,949882,82.13,-2.5,0,14011,209,476,82.23,-3.13,78,10087.11,426.51,1322.68,0.05,0.13,短脉冲,有效,826.907,647.94,0,0,0
搜索,2025-1225-15 07:54:48:000,949889,82.73,2.5,0,14012,209,5082,83.64,0.72,12.1,1219.18,469.53,402.41,0.38,0.33,长脉冲,有效,89.564,108.664,0,0,0
搜索,2025-1225-15 07:54:48:000,949920,85.8,2.5,0,14023,209,296,85.64,0.01,78,3825.33,241.11,1791.18,0.06,0.47,短脉冲,有效,264.241,192.111,0,0,0
搜索,2025-1225-15 07:54:48:000,950012,94.68,2.5,0,14056,209,1526,95.09,2.18,-4.8,348.86,60.27,26.54,0.17,0.08,长脉冲,有效,34.286,48.115,0,0,0
搜索,2025-1225-15 07:54:48:000,950012,94.68,2.5,0,14056,209,2036,94.36,0.56,-2.4,468.03,60.02,168.13,0.13,0.36,长脉冲,有效,66.122,72.093,0,0,0
搜索,2025-1225-15 07:54:48:000,950058,99.7,27.5,0,14072,209,284,98.41,28.45,0,2950.59,1687.14,455.93,0.57,0.16,短脉冲,无效,120.895,351.372,0,0,0
搜索,2025-1225-15 07:54:48:000,950087,102.37,17.5,0,14081,209,350,103.37,18.09,0,10198.87,4316.41,893.79,0.43,0.09,短脉冲,无效,988.925,738.957,0,0,0
搜索,2025-1225-15 07:54:48:000,953035,30.11,12.5,0,15136,210,410,29.26,14.68,0,13402.54,4782.65,5548.05,0.36,0.41,短脉冲,无效,1079.331,1260.444,0,0,0
搜索,2025-1225-15 07:54:48:000,953038,30.6,27.5,0,15139,210,392,31.48,31.63,0,6650.83,2476.86,5897.93,0.38,0.88,短脉冲,无效,773.168,599.975,0,0,0
搜索,2025-1225-15 07:54:48:000,953053,31.58,2.5,0,15145,210,386,32.05,4.36,2.4,4820.93,945.16,1647.8,0.19,0.35,短脉冲,有效,356.412,361.044,0,0,0
搜索,2025-1225-15 07:54:48:000,953065,33.12,12.5,0,15147,210,428,33.93,13.62,0,20485.1,6952.79,3833.17,0.35,0.19,短脉冲,无效,1774.888,1783.128,0,0,0
搜索,2025-1225-15 07:54:48:000,953066,33.3,17.5,0,15148,210,398,34.42,22.03,0,12415,5959.85,12047.63,0.47,0.98,短脉冲,无效,879.147,1050.746,0,0,0
搜索,2025-1225-15 07:54:48:000,953068,33.5,27.5,0,15150,210,434,32.11,24.07,0,5602.62,3503.68,4409.94,0.63,0.79,短脉冲,无效,319.664,587.793,0,0,0
搜索,2025-1225-15 07:54:48:000,953084,34.56,2.5,0,15156,210,1178,36.01,3.78,2.4,4699.03,3009.32,1033.44,0.65,0.22,短脉冲,有效,390.16,268.559,0,0,0
搜索,2025-1225-15 07:54:48:000,953096,36.09,12.5,0,15158,210,434,35.37,11.17,0,20161.04,6047.56,5030.71,0.3,0.25,短脉冲,无效,1988.706,1217.182,0,0,0
搜索,2025-1225-15 07:54:48:000,953097,36.29,17.5,0,15159,210,416,37.19,16.18,0,13337.49,5048.5,3320.48,0.38,0.25,短脉冲,无效,1254.706,1553.943,0,0,0
搜索,2025-1225-15 07:54:48:000,953128,39.37,17.5,0,15170,210,416,39.71,16.25,0,22027.58,3152.01,5186.61,0.14,0.24,短脉冲,无效,1243.064,1283.519,0,0,0
搜索,2025-1225-15 07:54:48:000,953129,39.47,22.5,0,15171,210,416,40.28,19.14,0,15989.09,5421.51,14360.37,0.35,0.9,短脉冲,无效,723.385,1086.22,0,0,0
搜索,2025-1225-15 07:54:48:000,953169,42.99,-2.5,0,15188,210,1502,44.07,-1.33,-2.4,5848.76,2694.72,1151.51,0.46,0.2,长脉冲,有效,524.498,246.437,0,0,0
搜索,2025-1225-15 07:54:48:000,953188,45.11,12.5,0,15191,210,476,44.69,9.38,0,7866.55,1352.02,4907.66,0.17,0.63,短脉冲,无效,576.519,753.236,0,0,0
搜索,2025-1225-15 07:54:48:000,953221,48.39,22.5,0,15204,210,470,48.13,19.16,0,5952.87,610.94,4243.09,0.11,0.71,短脉冲,无效,275.22,400.618,0,0,0
搜索,2025-1225-15 07:54:48:000,953222,48.49,27.5,0,15205,210,1496,47.99,24.48,0,1195.05,244.1,710.96,0.2,0.6,长脉冲,无效,122.145,109.058,0,0,0
搜索,2025-1225-15 07:54:48:000,953230,48.99,-2.5,0,15210,210,842,49.07,-1.95,2.4,8715.61,293.61,673.42,0.03,0.08,短脉冲,有效,531.279,548.196,0,0,0
搜索,2025-1225-15 07:54:48:000,953252,51.47,22.5,0,15215,210,494,50.6,19.07,0,4260.74,1556.06,3538.97,0.36,0.83,短脉冲,无效,265.746,378.295,0,0,0
搜索,2025-1225-15 07:54:48:000,953261,52.07,-2.5,0,15221,210,1754,52.59,-2.83,-2.4,31525.19,6861.91,2504.73,0.22,0.08,长脉冲,有效,1951.506,3118.555,0,0,0
搜索,2025-1225-15 07:54:48:000,953282,54.49,22.5,0,15226,210,554,54.98,19.42,0,5369.17,1089.71,5303.44,0.2,0.99,短脉冲,无效,433.497,670.24,0,0,0
搜索,2025-1225-15 07:54:48:000,953313,57.34,22.5,0,15237,210,572,56.39,19.07,0,4247.67,1721.18,3357.52,0.41,0.79,短脉冲,无效,301.384,449.504,0,0,0
搜索,2025-1225-15 07:54:48:000,953314,57.44,27.5,0,15238,210,1760,56.43,24.1,0,1652.58,709.59,1242.38,0.43,0.76,长脉冲,无效,179.088,180.446,0,0,0
搜索,2025-1225-15 07:54:48:000,953353,60.98,-2.5,0,15254,210,1970,62.72,-3.3,-2.4,11563.22,9375.17,1857.05,0.8,0.16,长脉冲,有效,1042.213,1674.465,0,0,0
搜索,2025-1225-15 07:54:48:000,953353,60.98,-2.5,0,15254,210,1982,62.66,-3.16,2.4,15790.81,12226.28,2134.99,0.77,0.14,长脉冲,有效,1408.729,1783.887,0,0,0
搜索,2025-1225-15 07:54:48:000,953373,63.08,12.5,0,15257,210,674,64.04,9.06,0,7594.95,3074.73,6210.55,0.41,0.82,短脉冲,无效,664.557,964.458,0,0,0
搜索,2025-1225-15 07:54:48:000,953374,63.47,22.5,0,15259,210,674,64.11,26.51,0,2890.78,770.22,2489.74,0.27,0.87,短脉冲,无效,286.45,343.681,0,0,0
搜索,2025-1225-15 07:54:48:000,953374,63.47,22.5,0,15259,210,848,62.66,25.29,0,3715.85,1266.52,2083.53,0.35,0.57,短脉冲,无效,103.751,280.081,0,0,0
搜索,2025-1225-15 07:54:48:000,953405,66.37,22.5,0,15270,210,308,67.36,26.23,0,2203.19,929.03,1752.22,0.43,0.8,短脉冲,无效,149.073,202.613,0,0,0
搜索,2025-1225-15 07:54:48:000,953414,66.94,-2.5,0,15276,210,2174,68.3,-3.58,2.4,22597.23,13430.7,4705.63,0.6,0.2,长脉冲,有效,1595.493,3197.387,0,0,0
搜索,2025-1225-15 07:54:48:000,953434,69.06,12.5,0,15279,210,314,69.58,15.57,0,7854.08,1703.79,4954.63,0.22,0.63,短脉冲,无效,722.913,354.272,0,0,0
搜索,2025-1225-15 07:54:48:000,953453,70.51,2.5,0,15288,210,3049,71.9,5.82,2.4,3713.75,2267.77,2576.19,0.61,0.69,长脉冲,有效,374.053,314.58,0,0,0
搜索,2025-1225-15 07:54:48:000,953468,72.51,27.5,0,15293,210,2426,72.83,24.21,0,843.29,111.73,581.54,0.13,0.69,长脉冲,无效,103.734,91.139,0,0,0
搜索,2025-1225-15 07:54:48:000,953497,75.48,22.5,0,15303,210,290,75.19,26.55,0,3060.14,353.35,2661.56,0.11,0.87,短脉冲,无效,238.533,330.478,0,0,0
搜索,2025-1225-15 07:54:48:000,953506,75.97,-2.5,0,15309,210,3787,75.64,-1.47,-2.4,38041.49,5041.51,6385.6,0.13,0.17,长脉冲,有效,1655.128,2668.971,0,0,0
搜索,2025-1225-15 07:54:48:000,953506,75.97,-2.5,0,15309,210,3793,75.79,-1.52,2.4,53202.96,3765.75,8430.94,0.06,0.16,长脉冲,有效,2458.751,3689.045,0,0,0
搜索,2025-1225-15 07:54:48:000,953506,75.97,-2.5,0,15309,210,4075,76.05,-2.27,-2.4,18500.49,664.64,374.31,0.03,0.02,长脉冲,有效,617.64,2251.972,0,0,0
搜索,2025-1225-15 07:54:48:000,953528,78.37,22.5,0,15314,210,314,77.32,25.71,0,2127.47,960.99,1415.36,0.46,0.66,短脉冲,无效,190.27,273.538,0,0,0
搜索,2025-1225-15 07:54:48:000,953537,78.94,-2.5,0,15320,210,296,78.84,-4.41,78,8948.98,337.53,3182.21,0.03,0.36,短脉冲,有效,624.096,605.716,0,0,0
搜索,2025-1225-15 07:54:48:000,953568,81.95,-2.5,0,15331,210,5340,83.56,-2.67,-2.4,2282.38,1665.17,114.83,0.72,0.05,长脉冲,有效,300.4,324.113,0,0,0
搜索,2025-1225-15 07:54:48:000,953576,82.55,2.5,0,15332,210,5124,84.06,0.85,12.1,1183.68,801.06,362.28,0.68,0.3,长脉冲,有效,84.189,99.094,0,0,0
搜索,2025-1225-15 07:54:48:000,953599,84.92,-2.5,0,15342,210,5124,83.99,0.77,12.1,1248.8,494.07,851.29,0.39,0.68,长脉冲,有效,104.168,106.918,0,0,0
搜索,2025-1225-15 07:54:48:000,953606,85.51,2.5,0,15343,210,5124,84.1,0.51,12.1,1194.92,760.42,441.72,0.63,0.36,长脉冲,有效,97.326,94.94,0,0,0
搜索,2025-1225-15 07:54:48:000,953844,108.91,-2.5,0,15430,210,159,109.7,-2.01,-2.4,7545.17,2491.98,503.94,0.33,0.06,短脉冲,有效,545.744,524.663,0,0,0
搜索,2025-1225-15 07:54:48:000,953844,108.91,-2.5,0,15430,210,171,108.63,-2.09,2.4,8787.62,979.68,455.03,0.11,0.05,短脉冲,有效,695.926,503.222,0,0,0
搜索,2025-1225-15 07:54:48:000,956753,33.13,17.5,0,16468,211,404,33.7,18.22,0,18782.71,4482.31,2088.44,0.24,0.11,短脉冲,无效,2339.859,1534.817,0,0,0
搜索,2025-1225-15 07:54:48:000,956755,33.32,27.5,0,16470,211,416,32.56,24.47,0,3584.98,1137.62,2141.53,0.31,0.6,短脉冲,无效,248.489,433.888,0,0,0
搜索,2025-1225-15 07:54:48:000,956770,34.37,2.5,0,16476,211,1215,36.34,0.36,-2.4,766.61,764.53,304.49,0.99,0.39,长脉冲,有效,108.208,103.761,0,0,0
搜索,2025-1225-15 07:54:48:000,956770,34.37,2.5,0,16476,211,1202,35.98,-0.66,2.4,4341.16,3168.81,2778.95,0.72,0.65,短脉冲,有效,323.894,187.002,0,0,0
搜索,2025-1225-15 07:54:48:000,956783,36.11,17.5,0,16479,211,404,34.99,21.75,0,14094.83,6840.48,12872.84,0.49,0.91,短脉冲,无效,1467.818,927.356,0,0,0
搜索,2025-1225-15 07:54:48:000,956784,36.2,22.5,0,16480,211,404,34.69,19.66,0,9322.23,6432.28,5105.69,0.69,0.55,短脉冲,无效,482.793,775.988,0,0,0
搜索,2025-1225-15 07:54:48:000,956785,36.3,27.5,0,16481,211,446,36.75,25.15,0,3642.26,678.37,1595.72,0.19,0.44,短脉冲,无效,180.569,383.946,0,0,0
搜索,2025-1225-15 07:54:48:000,956814,39.18,17.5,0,16490,211,416,39.64,15.14,0,25999.38,5028.24,11454.05,0.19,0.44,短脉冲,无效,1813.6,2314.284,0,0,0
搜索,2025-1225-15 07:54:48:000,956845,42.15,17.5,0,16501,211,422,41.86,21.28,0,18578.95,2170.86,14982.45,0.11,0.8,短脉冲,无效,1484.889,1559.612,0,0,0
搜索,2025-1225-15 07:54:48:000,956877,45.23,22.5,0,16513,211,428,43.74,19.07,0,4773.99,3259.22,3742.28,0.68,0.79,短脉冲,无效,136.5,654.92,0,0,0
搜索,2025-1225-15 07:54:48:000,956886,45.8,-2.5,0,16519,211,296,46.26,-4.02,-2.4,9051.25,1751.68,2587.57,0.19,0.28,短脉冲,有效,678.272,485.659,0,0,0
搜索,2025-1225-15 07:54:48:000,956905,47.82,12.5,0,16522,211,476,47.12,15.9,0,12135.35,3551.19,8654.11,0.3,0.71,短脉冲,无效,1126.331,1215.148,0,0,0
搜索,2025-1225-15 07:54:48:000,956907,48.22,22.5,0,16524,211,302,47.17,19.17,0,1322.49,596.83,1205.71,0.46,0.91,短脉冲,无效,100.576,174.753,0,0,0
搜索,2025-1225-15 07:54:48:000,956907,48.22,22.5,0,16524,211,476,48.97,19.19,0,8089.55,2534.8,7446.83,0.31,0.91,短脉冲,无效,442.424,513,0,0,0
搜索,2025-1225-15 07:54:48:000,956908,48.31,27.5,0,16525,211,1496,48.03,24.35,0,1469.95,167.93,935.28,0.11,0.63,长脉冲,无效,100.793,139.734,0,0,0
搜索,2025-1225-15 07:54:48:000,956938,51.2,22.5,0,16535,211,488,50.1,19.15,0,5985.53,2838.44,4311.09,0.47,0.72,短脉冲,无效,240.517,461.002,0,0,0
搜索,2025-1225-15 07:54:48:000,956947,51.78,-2.5,0,16541,211,1754,52.3,-2.62,2.4,44737.73,9740.51,1871.5,0.22,0.05,长脉冲,有效,1963.561,3566.061,0,0,0
搜索,2025-1225-15 07:54:48:000,956947,51.78,-2.5,0,16541,211,1760,52.17,-2.58,-2.4,51189.69,8415.45,1809.03,0.16,0.03,长脉冲,有效,2254.935,4968.606,0,0,0
搜索,2025-1225-15 07:54:48:000,956955,52.36,2.5,0,16542,211,1760,53.05,-0.56,2.4,11782.17,3397.79,11676.59,0.28,0.99,长脉冲,有效,1889.081,505.922,0,0,0
搜索,2025-1225-15 07:54:48:000,957000,57.27,27.5,0,16558,211,1760,56.74,24.09,0,2242.53,492.7,1701.82,0.22,0.76,长脉冲,无效,195.676,152.173,0,0,0
搜索,2025-1225-15 07:54:48:000,957028,59.81,12.5,0,16566,211,632,58.36,10.25,0,10038.12,6606.82,4207.85,0.66,0.43,短脉冲,无效,1026.414,887.627,0,0,0
搜索,2025-1225-15 07:54:48:000,957030,60.2,22.5,0,16568,211,632,59.05,26.95,0,2574.85,1289.06,2456.83,0.5,0.96,短脉冲,无效,196.236,266.807,0,0,0
搜索,2025-1225-15 07:54:48:000,957059,62.9,12.5,0,16577,211,674,63.64,9.33,0,9304.15,2868.07,5968.42,0.31,0.65,短脉冲,无效,1016.973,1262.814,0,0,0
搜索,2025-1225-15 07:54:48:000,957092,66.19,22.5,0,16590,211,308,67.78,26.36,0,1496.33,1080.66,1237.51,0.72,0.83,短脉冲,无效,204.616,169.14,0,0,0
搜索,2025-1225-15 07:54:48:000,957101,66.76,-2.5,0,16596,211,2180,65.79,-1.76,2.4,28549.15,11754.07,3256.03,0.41,0.11,长脉冲,有效,1112.753,3841.607,0,0,0
搜索,2025-1225-15 07:54:48:000,957101,66.76,-2.5,0,16596,211,1058,66.14,-2.74,2.4,11048.62,2817.21,697.63,0.25,0.06,短脉冲,有效,681.729,849.967,0,0,0
搜索,2025-1225-15 07:54:48:000,957120,68.78,12.5,0,16599,211,314,67.5,11.65,0,13721.72,7748.52,2296.25,0.57,0.17,短脉冲,无效,1338.797,531.059,0,0,0
搜索,2025-1225-15 07:54:48:000,957139,70.33,2.5,0,16608,211,3049,72.04,-0.86,2.4,3505.64,2774.36,3120.16,0.79,0.9,长脉冲,有效,300.683,235.625,0,0,0
搜索,2025-1225-15 07:54:48:000,957153,72.12,22.5,0,16612,211,284,70.99,19.99,0,3219.78,1574.66,1522.95,0.49,0.47,短脉冲,无效,168.981,379.57,0,0,0
搜索,2025-1225-15 07:54:48:000,957154,72.22,27.5,0,16613,211,2426,72.4,24.13,0,1066.09,79.9,950.33,0.08,0.9,长脉冲,无效,103.539,133.533,0,0,0
搜索,2025-1225-15 07:54:48:000,957184,75.22,22.5,0,16623,211,284,74.19,24.73,0,2134.59,944.67,909.66,0.44,0.43,短脉冲,无效,109.296,239.803,0,0,0
搜索,2025-1225-15 07:54:48:000,957185,75.31,27.5,0,16624,211,3055,74.61,24.4,0,1057.48,306.09,655.87,0.28,0.61,长脉冲,无效,116.863,149.079,0,0,0
搜索,2025-1225-15 07:54:48:000,957193,75.81,-2.5,0,16629,211,3793,75.09,-0.2,2.4,24312.5,7324.06,10681.56,0.3,0.44,长脉冲,有效,2587.553,2912.066,0,0,0
搜索,2025-1225-15 07:54:48:000,957213,77.83,12.5,0,16632,211,440,78.28,12.11,0,13295.74,2487.39,1156.2,0.19,0.09,短脉冲,无效,1429.727,1857.733,0,0,0
搜索,2025-1225-15 07:54:48:000,957224,78.8,-2.5,0,16640,211,2576,79.24,-2.87,2.4,9765.99,1790.6,840.44,0.19,0.08,长脉冲,有效,1224.216,1472.719,0,0,0
搜索,2025-1225-15 07:54:48:000,957245,81.18,22.5,0,16645,211,446,80.51,26.43,0,1929.15,539.25,1624.04,0.28,0.83,短脉冲,无效,256.496,238.298,0,0,0
搜索,2025-1225-15 07:54:48:000,957254,81.67,-2.5,0,16651,211,2576,80.64,-1.52,-2.4,8072.05,3570.93,1278.97,0.44,0.16,长脉冲,有效,724.183,1287.965,0,0,0
搜索,2025-1225-15 07:54:48:000,957254,81.67,-2.5,0,16651,211,5340,83.33,-3.26,-2.4,1907.7,1458.27,291.07,0.77,0.16,长脉冲,有效,231.867,273.692,0,0,0
搜索,2025-1225-15 07:54:48:000,957262,82.25,2.5,0,16652,211,5172,83.68,1.33,12.1,830.43,526.33,184.38,0.63,0.22,长脉冲,有效,86.361,71.146,0,0,0
